source_en,target_id,word_count_en,word_range,translation,bleu_score,adequacy,fluency,morphosyntactic,semantic,pragmatic
"This day , right now , has unique weather , maybe a kind that will never exactly in that form come again .","Hari ini , saat ini , cuacanya sangat unik mungkin cuaca ini tak akan pernah kita jumpai lagi dalam suasana yang sama .",23,20-30,"Hari ini, sekarang, cuaca hari ini sangat unik, mungkin suatu bentuk yang tidak akan pernah sama persis lagi.",0.0252022957792197,4,4,4,4,5
"So China , I 've already mentioned , beginning around 1978 , around the time of the death of Mao , growth - ten percent a year .","Cina , seperti yang telah saya sebutkan , mulai tahun 1978 , kira-kira pada saat meninggalnya Mao , pertumbuhannya - 10 persen per tahun .",28,20-30,"Jadi, Tiongkok, saya sudah menyebutkan, dimulai sekitar tahun 1978, sekitar waktu kematian Mao, pertumbuhan – sepuluh persen per tahun.",0.0186732804332997,5,5,5,5,5
"And I 'll give you another story - Egypt , the most hidden , glorious success in public health .","Dan saya berikan anda sebuah cerita lain , Mesir , cerita sukses tentang kesehatan publik yang luar biasa namun tersembunyi .",20,20-30,"Saya akan memberikan cerita lain – Mesir, kesuksesan paling tersembunyi dan indah dalam bidang kesehatan publik.",0.0226322282711497,5,5,5,5,5
"Whether it was through settling down in agricultural communities , all the way through modern medicine , we have changed our own evolution .","Baik dengan menetap dalam lingkungan pertanian sampai pada pengobatan modern , kita telah mengubah evolusi kita sendiri .",24,20-30,"Apakah melalui settled di komunitas pertanian, atau bahkan melalui pengobatan modern, kita telah mengubah evolusi kita sendiri.",0.2112743815525968,2,2,2,2,3
"Why ? Because the soul , the human soul , embodies a piece of the divine breath , a piece of the divine soul .","Mengapa demikian ? Karena jiwanya , jiwa manusianya , menyimpan sebagian daripada nafas ilahi , sebagian daripada jiwa ilahi .",25,20-30,"Mengapa? Karena jiwanya, jiw manusia, mewakili bagian dari napas ilahi, bagian dari jiwa ilahi.",0.0110654724843299,4,4,4,4,5
"I had to eat right , exercise , meditate , pet dogs , because that lowers the blood pressure .","Saya harus makan dengan benar , berolah raga , meditasi , memelihara anjing , karena semua itu menurunkan tekanan darah .",20,20-30,"Saya harus makan, berolahraga, bermeditasi, mengadopsi anjing, karena itu menurunkan tekanan darah.",0.052407465207857,3,5,5,3,5
"I have been really lucky with this technology : all of a sudden as it is ready , the world is ready to accept it .","Saya sangat beruntung dengan teknologi ini , tiba-tiba saat alat ini selesai , dunia sudah siap menerimanya .",26,20-30,"Saya sangat beruntung dengan teknologi ini: tiba-tiba, saat teknologi ini siap, dunia siap menerima hal itu.",0.2474477295896412,5,5,5,5,5
"The question I would ask is , "" "" What 's worth solving ? "" "" If you haven 't seen this , it 's pretty amazing .","Pertanyaan yang akan saya ajukan adalah , "" "" Apa yang layak diselesaikan ? "" "" Bila Anda belum melihat ini , ini cukup luar biasa .",28,20-30,"“Pertanyaan yang ingin saya tanyakan adalah, “ Apa yang layak dipecahkan?” “Jika kamu belum melihat ini, ini sangat menakjubkan.”",0.0467781695225307,5,4,4,5,4
"It 's like if you 're a chef and you put it on your menu , you risk being attacked .","Rasanya seperti bila anda seorang koki dan menyediakannya di daftar menu , anda bisa diserang .",21,20-30,"It’s like if you’re a chef and you put it on your menu, you risk being attacked.

Indonesian: **Seperti jika kamu seorang koki dan kamu menaruhnya di menu, kamu berisiko ditargetkan.** 

Alternatively, a slightly more natural-sounding translation:

Indonesian: **Kalau kamu seorang koki, kalau kamu menaruhnya di menu, kamu bisa kena serangan.** 

Both are accurate translations.  I’ve provided the first one as it’s the most direct.",0.0157504732558258,5,4,4,5,4
"Now let 's ask ourselves , what could such artifacts say about us to people 4,000 years into the future ?","Mari kita bertanya pada diri sendiri , artefak seperti itu bisa mengatakan apa tentang kita kepada orang-orang yang hidup 4.000 tahun di masa depan ?",21,20-30,"Sekarang mari kita bertanya pada diri sendiri, apa yang bisa dikatakan artefak-artefak ini tentang kita, bagi orang-orang 4.000 tahun kemudian?",0.129172716175218,5,5,5,5,5
"In spite of deposit fees , much of this trash leading out to the sea will be plastic beverage bottles .","Meskipun ada biaya pembuangan , sebagian besar dari sampah ke laut akan berupa botol plastik minuman .",21,20-30,"Meskipun ada biaya penempatan, banyak limbah yang keluar ke laut akan berupa botol minuman plastik.",0.2965712396518153,4,5,5,4,5
And she and her family fled Syria through the desert into Jordan and she 's been living in this camp for the last year and a half .,Ia dan keluarganya kabur dari Suriah ke Yordania melalui gurun dan ia telah tinggal di kamp ini selama satu setengah tahun terakhir .,28,20-30,"Dan dia dan keluarganya melarikan diri dari Suriah melalui gurun ke Jordan, dan dia sudah tinggal di kamp ini selama satu setengah tahun.",0.3357306484097323,5,5,5,5,5
"Suddenly , everybody 's doing the Twist : white teenagers , kids in Latin America , making its way into songs and movies .","Tiba-tiba , semua orang menari Twist , anak muda kulit putih , anak-anak di Amerika Latin , hingga masuk ke banyak lagu dan film .",24,20-30,"Tiba-tiba, semua orang melakukan Twist: remaja putih, anak-anak di Amerika Latin, bergerak masuk ke lagu dan film.",0.0588480673931689,4,4,4,4,4
"In environmental circles , we often hear that , rather than shifting to renewables , we are continuing with business as usual .","Dalam lingkaran pecinta lingkungan , kita sering mendengar , daripada berpindah pada yang terbaharukan , kita tetap melanjutkan bisnis seperti biasa .",23,20-30,"Dalam lingkaran lingkungan, kita sering mendengar bahwa, daripada beralih ke energi terbarukan, kita terus melanjutkan dengan bisnis seperti biasa.",0.0691501987007073,5,5,5,5,5
"I , me , me , mine . It 's like a perfect song , that song . A perfect teaching .","Saya , diri saya , milik saya. seperti lagu yang sempurna , sebuah ajaran yang sempurna .",22,20-30,"Saya, saya, saya, miliku. Ini seperti lagu yang sempurna, lagu itu. Pelajaran yang sempurna.",0.0613123643233434,5,5,5,5,5
"And at the time , people actually answered that question positively : "" "" Yes . "" "" But there was no evidence .","Dan saat itu orang-orang sebenarnya menjawab pertanyaan itu dengan pasti , "" "" ya . "" "" Namun tidak ada bukti .",24,20-30,"Dan pada saat itu, orang-orang sebenarnya menjawab bahwa pertanyaan itu positif: “Ya.” “Ya.” “Tapi tidak ada bukti.”",0.0663964568280612,4,4,4,4,4
"I looked into the face of her son sitting next to her , and his face was just riven with grief and confusion .","Saya melihat wajah putranya yang duduk di sebelahnya , dan wajahnya terbelah antara kesedihan dan kekalutan .",24,20-30,"Saya melihat wajah putranya yang duduk di sampingnya, wajahnya hanya tergerak oleh kesedihan dan kebingungan.",0.3979148111581436,3,4,4,3,4
We can no longer afford to shield the kids from the ugly truth because we need their imagination to invent the solutions .,Kita tak dapat lagi melindungi anak-anak kita dari kenyataan pahit karena kita membutuhkan imajinasi mereka untuk menciptakan solusi .,23,20-30,Kita tidak bisa lagi menyembunyikan kebenaran yang menyakitkan pada anak-anak karena mereka membutuhkan imajinasi mereka untuk menciptakan solusi.,0.220294066346937,4,5,5,4,5
"If the dark energy remains around , the stars around us will use up their nuclear fuel , they will stop burning .","Jika energi gelap tetap ada , bintang-bintang di sekitar kita akan kehabisan bahan bakar dan berhenti .",23,20-30,"Jika energi gelap tetap ada, bintang-bintang di sekitar kita akan menghabiskan bahan bakar nuklirnya, mereka akan berhenti membakar.",0.3742031646082125,5,5,5,5,5
What makes this gift so valuable is that it 's packed with protein that the female will use to provision her eggs .,Yang menjadikan hadiah ini sangat berharga adalah karena mengandung protein yang akan digunakan betina untuk membekali telurnya .,23,20-30,Apa yang membuat hadiah ini begitu berharga adalah bahwa ia ‘tersedia’ penuh protein yang akan digunakan wanita tersebut untuk menyediakan telur-telurnya.,0.1582128588834926,3,3,3,3,4
"This is such a new area , and as we say back in Brooklyn , you ain 't seen nothin ' yet . ( Laughter ) ( Applause )","Ada sebuah area baru , dan seperti yang saya katakan di Brooklyn , anda belum melihat apapun . ( Tawa ) ( Tepuk Tangan )",29,20-30,"This is such a new area, and as we say back in Brooklyn, you ain’t seen nothin’ yet. ( Laughing ) ( Applause )",0.0190886023581274,1,1,1,1,1
And they take a big piece of the action - 10 to 20 percent just to send money to another country .,Dan mereka mengambil untung banyak - 10-20 persen untuk mengirim uang ke negara lain .,22,20-30,Dan mereka mengambil sebagian besar keuntungan – 10 hingga 20 persen hanya untuk mengirimkan uang ke negara lain.,0.0966188416417146,4,5,5,4,5
"So the project is going very , very well , and I urge you to check out the website and watch this space .","Jadi proyek ini berjalan dengan sangat sangat baik , dan saya mengajak anda untuk mengunjungi situsnya dan melihat proyek ini .",24,20-30,"Jadi proyek ini berjalan sangat, sangat baik, dan saya mendorong Anda untuk memeriksa situs web dan melihat ruang ini.",0.162980647496819,4,4,4,4,4
"When the devil bites another devil , it actually physically implants living cancer cells into the next devil , so the tumor continues to grow .","Saat Tasmanian devil itu menggigit hewan lainnya , sebenarnya secara fisik memasukkan sel kanker hidup ke hewan berikutnya sehingga tumornya terus tumbuh .",26,20-30,"Ketika iblis menggigit iblis lainnya, sebenarnya ia memasang sel kanker hidup ke devil berikutnya, sehingga tumor terus bertambah.",0.1247320088407499,3,4,4,3,3
"But of course , you know at the U.N. , sometimes things move slowly , and they basically said no .","Namun , seperti yang Anda tahu , terkadang beberapa hal berjalan lambat di PBB , dan mereka berkata tidak .",21,20-30,"Tapi tentu saja, kamu tahu, di PBB, terkadang hal-hal berjalan lambat, dan mereka secara efektif mengatakan tidak.",0.025639245965674,5,5,5,5,5
"So it 's really now a matter of taking this through to certification , flight testing , and going through all of these regulatory approvals processes .","Jadi kini tinggal mendapatkan sertifikasi atas penemuan ini , uji coba penerbangan , dan melalui semua proses perizinan yang ada .",27,20-30,"Jadi, sekarang ini benar-benar menjadi urusan untuk menguji ini melalui sertifikasi, pengujian penerbangan, dan melalui semua proses persetujuan regulasi ini.",0.120556139900736,5,4,4,5,5
The party line is that every single aspect of my life has just gotten dramatically better ever since I participated in the miracle that is childbirth and family .,Pedomannya adalah semua sisi kehidupan saya menjadi jauh lebih baik sejak saya berpartisipasi dalam keajaiban bernama melahirkan dan keluarga .,29,20-30,Partai yang ada adalah bahwa setiap aspek kehidupan saya telah menjadi jauh lebih baik secara drastis sejak saya ikut serta dalam keajaiban kelahiran dan keluarga.,0.1475758119043186,3,3,3,3,3
"And in fact , if you compare it to data , it fits very well with the development of cities and economies .","Bahkan , kalau kita bandingkan dengan data , cocok sekali dengan perkembangan kota dan ekonomi .",23,20-30,"Dan dalam kenyataannya, jika dibandingkan dengan data, itu sangat cocok dengan perkembangan kota dan ekonomi.",0.1703282508161624,5,5,5,5,5
"You do not respect the traditions of our society , of our community . "" "" I said no because I knew where I was going .","Kau tak menghormati tradisi masyarakat dan komunitas . "" "" Saya menolak karena saya tahu tujuan saya .",27,20-30,"Anda tidak menghormati tradisi masyarakat kita, komunitas kita. “Aku bilang tidak karena aku tahu ke mana aku pergi.”",0.0635787733231163,5,5,5,5,5
They have used the fuel of their pain to begin to redirect that energy towards another mission and another trajectory .,Mereka telah menggunakan bahan bakar dari rasa sakit untuk mengarahkan ulang energi itu menuju misi lain dan lintasan lain .,21,20-30,Mereka menggunakan bahan bakar dari rasa sakit mereka untuk memulai untuk memindahkan energi itu ke misi lain dan lintasan lain.,0.4015773328342419,4,4,4,4,5
"We have to make this happen , and we can do it with the modern communications that TED has introduced .","Kita harus mewujudkannya , dan kita bisa melakukannya dengan komunikasi modern yang TED perkenalkan .",21,20-30,"Kita harus membuat ini terjadi, dan kita bisa melakukannya dengan komunikasi modern yang diperkenalkan oleh TED.",0.48415247130346,5,5,5,5,5
I realize how your life can change from one second to the other after a major stroke or after a car accident .,Saya sadar bagaimana hidup bisa berubah dalam sekejap setelah serangan stroke atau kecelakaan mobil .,23,20-30,Saya menyadari betapa kehidupan Anda bisa berubah drastis dari satu detik ke detik berikutnya setelah stroke atau kecelakaan mobil.,0.068929649659152,5,5,5,5,5
"First , this problem is just simply too important to continue ignoring because we think we know the answer .","Pertama , masalah ini terlalu penting untuk terus menerus diabaikan karena kita pikir kita tahu jawabannya .",20,20-30,"Pertama, masalah ini terlalu penting untuk terus diabaikan karena kita pikir kita tahu jawabannya.",0.5647824431960844,5,5,5,5,5
"He wrote , "" "" The universe cannot be read until we have learnt the language and become familiar with the characters in which it is written .","Dia menulis , "" "" Alam semesta tidak bisa dibaca sampai kita telah belajar bahasanya dan mendekatkan diri kita dengan huruf-huruf yang digunakan .",28,20-30,"Dia menulis, ““ The universe cannot be read until we have learnt the language and become familiar with the characters in which it is written.”",0.0075757312251589,2,2,2,2,2
